"","newAnalysisData.Rho","oldData.Rho","newAnalysisData.p.adj","oldData.p.adj","newAnalysisData.permPValue","oldData.permp.2sided","RhoChange","RhoChangePercent","pChange","pChangePercent"
"IDUA",0.00284099316510425,-0.00655684424464034,0.989364108617055,0.975376513683126,0.987010437096144,0.95491278520602,-0.00371585107953609,-1.30794087264189,0.0320976518901244,0.0325200734295759
"ZNF317",0.136721021161886,0.16265934716073,0.379822631025523,0.251469375918409,0.474487800942161,0.111024681495186,-0.025938325998844,-0.189717175737968,0.363463119446975,0.766011515417823
"PIN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FBXL12",-0.112231433526291,-0.131282978687637,0.632571164478509,0.529145783557002,0.341032489418925,0.152047406902138,-0.0190515451613456,0.169752310584918,0.188985082516787,0.554155654901951
"KIF17",0.152183914394079,0.15531549861703,0.216961965355833,0.190620700711058,0.0401703372444456,0.0318003400432401,-0.00313158422295093,-0.020577629609669,0.00836999720120549,0.208362632115139
"KLF2",-0.132860323485168,-0.0696221823761896,0.583307737310516,0.784571660365996,0.861376839637266,0.822908413456391,0.0632381411089781,-0.4759746134145,0.0384684261808754,0.0446592297478939
"F2RL3",0.122481858665985,0.156896729094012,0.422743783308372,0.242239829163948,0.334395994644001,0.568598264078158,-0.0344148704280272,-0.280979328717394,-0.234202269434157,-0.700374027157502
"JPT2",0.0505077804340006,0.0150755672288882,0.807592856885263,0.947337806528339,0.902445382970958,0.981863704264765,0.0354322132051124,0.701519902491306,-0.0794183212938072,-0.088003465686037
"GFER",-0.0210633044129923,-0.0187722047494578,0.929700135299799,0.930569714530922,0.762299823783614,0.878888795211196,0.00229109966353447,-0.108772090960299,-0.116588971427582,-0.152943720816965
"SYNGR3",-0.0638690385026585,-0.155469207752313,0.799104198531555,0.434132167066199,0.574969835493079,0.1182511675084,-0.0916001692496544,1.43418738401458,0.456718667984679,0.794335006449528
"WDR24",0.123046791098815,0.110253874927719,0.410458740834304,0.444557883283895,0.837781776750823,0.811845370798805,0.0127929161710964,0.103967897552263,0.0259364059520175,0.0309584269696184
"MON1B",0.014629386899411,-0.0306230968409063,0.946228142622702,0.868502602410367,0.730424207721731,0.415651663487139,-0.0159937099414953,-1.09325907172085,0.314772544234592,0.430944841240134
"METTL25",-0.173976334803303,-0.181753537006399,0.176754305048103,0.139394580654024,0.143223342681544,0.329499252143504,-0.00777720220309608,0.0447026442526735,-0.18627590946196,-1.30059741641516
"EIF3K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EMC6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CACTIN",-0.107914929623226,-0.112341745701177,0.522902909866916,0.472611040854696,0.126129448256098,0.18461570865893,-0.00442681607795123,0.0410213498114396,-0.0584862604028318,-0.463700279446867
"TUBA4A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VIL1",0.256270496170489,0.22543396169029,0.0198385483736519,0.0422184340895219,0.258293860468933,0.787345963618074,0.0308365344801987,0.120328071085031,-0.529052103149141,-2.04825659498312
"AAMP",0.116406068803184,0.0680970393252624,0.617841343620952,0.779622292703107,0.294058051498888,0.492159635312243,0.0483090294779211,0.415004389157758,-0.198101583813355,-0.673681889693484
"FGL2",0.073599992902711,0.033000345058153,0.67752189607225,0.85983401992925,0.159453122419999,0.744490242261104,0.040599647844558,0.551625703255503,-0.585037119841105,-3.669022662975
"STYXL1",0.140748745230263,0.135853917376392,0.315020650700454,0.316401106647105,0.193786775055574,0.254540486000168,0.00489482785387105,0.0347770621035603,-0.0607537109445937,-0.313508034421702
"PEX1",-0.064409044990644,-0.0474776314002524,0.674187567671299,0.75429209019422,0.273407383857251,0.888791098258628,0.0169314135903916,-0.262873228330758,-0.615383714401377,-2.25079405581334
"LRFN1",-0.073960548596152,-0.0934199115540994,0.71220346256567,0.592051905238156,0.13893769908073,0.0937293447900897,-0.0194593629579474,0.26310463250079,0.0452083542906403,0.325385799460893
"RASL11B",0.268024087971236,0.244371793649737,0.140048225666102,0.176145260611335,0.00386759617655212,0.0372018474386823,0.023652294321499,0.0882468978834369,-0.0333342512621302,-8.61885515975635
"TUBGCP6",-0.00894515099225439,0.00292521484206643,0.965280486755113,0.987966508657048,0.97194979419686,0.912452591656131,0.00601993615018796,-0.672983178864239,0.0594972025407285,0.0612142755685156
"DGCR6L",-0.284868023044406,-0.317229112850739,0.0589816776550963,0.0274398422296939,0.13146797165743,0.0980379760173653,-0.0323610898063328,0.113600289216344,0.0334299956400651,0.254282432584984
"CYTH4",0.0166473318742783,0.0577071864292017,0.947607981493004,0.777655478211449,0.923096978802249,0.585941790225151,-0.0410598545549234,-2.46645257420289,0.337155188577098,0.365243518632862
"SGSM3",-0.105363893129853,-0.127773140841305,0.506298718037261,0.372926502174018,0.70469467813046,0.658156924697209,-0.0224092477114525,0.212684317613766,0.0465377534332515,0.0660395982508555
"SEZ6L",-0.0739056860023477,-0.0848869550451047,0.646507600237217,0.566261804962554,0.375138990336973,0.735085182624002,-0.010981269042757,0.148584901064421,-0.359946192287029,-0.95950088249612
"VPREB3",-0.144773149657331,-0.215489529762899,0.393611016326686,0.145576176457455,0.0601853354741886,0.013384484228474,-0.0707163801055682,0.488463366811799,0.0468008512457146,0.777612201992059
"SDF2L1",-0.241345787201345,-0.256318710634636,0.0974552756850506,0.0673223599401378,0.156448562526362,0.0486987672531872,-0.0149729234332915,0.062039298911815,0.107749795273174,0.688723459859329
"YWHAH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCHR1",0.0230341613564748,0.0127389866230384,0.919562806137005,0.955949823511526,0.943955875288854,0.944975322902447,0.0102951747334364,0.446952444853934,-0.00101944761359274,-0.00107997379992024
"GALR3",0.232628092340741,0.178417339495765,0.123438241977892,0.247090323946319,0.0325380285287951,0.0913180291862896,0.0542107528449764,0.233036140646209,-0.0587800006574945,-1.80650160182495
"CCDC117",0.00844731994270118,0.0378512037831768,0.973028864356921,0.857366510561023,0.823176704796815,0.528438272779152,-0.0294038838404756,-3.48085357722028,0.294738432017663,0.358050015628677
"RAC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIF",-0.211829344301812,-0.275841958318205,0.311016359683977,0.140316761985925,0.0619172980408426,0.0124796643548249,-0.0640126140163933,0.302189548985192,0.0494376336860177,0.798446237970641
"PMPCB",0.155277585405202,0.136126449940524,0.274369862374483,0.33706924173425,0.016490456223377,0.0330906267704639,0.0191511354646782,0.123334835576575,-0.0166001705470869,-1.00665320123493
"TAS2R16",0.112715068281619,0.0930521807998761,0.56779587442771,0.635013689718465,0.201723317280771,0.893585574933491,0.0196628874817432,0.174447727189548,-0.69186225765272,-3.42975847799362
"LSM8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VGF",-0.241576675125282,-0.257400182230124,0.0814289762343236,0.0511040916579601,0.638257823269775,0.0411697779276052,-0.015823507104842,0.0655009722964185,0.59708804534217,0.935496634076973
"STRIP2",0.19252265992974,0.128919910615144,0.209979953715699,0.437300088289244,0.0065573012837301,0.122129239287737,0.0636027493145961,0.330365003983466,-0.115571938004007,-17.6249241880593
"DNAJB9",0.0946140985511044,0.00215365246126974,0.70657596463268,0.99432562828391,0.122323231710645,0.984708690883283,0.0924604460898347,0.977237510114769,-0.862385459172638,-7.05005457354663
"LRRC4",-0.248254535529365,-0.327896595289717,0.249577464664989,0.0921845538134216,0.117167547361737,0.0499514419625892,-0.0796420597603518,0.320808075431642,0.0672161053991479,0.573675108105048
"SMO",0,-0.00286559714361729,1,0.989574537520434,0.999688279301746,0.986310025273799,-0.00286559714361729,-Inf,0.0133782540279467,0.0133824256070012
"OPN1SW",0.16980667829094,0.181003278245285,0.300702499512489,0.237032039451643,0.777907563911193,0.526201288414827,-0.0111965999543452,-0.0659373357222228,0.251706275496366,0.323568361041288
"SIRT2",0.00207084391789844,-0.00816607472863776,0.992297492058227,0.9722212112794,0.993771036717364,0.975711646653791,-0.00609523081073932,-2.94335597099223,0.0180593900635734,0.0181725864372415
"MTX2",0.184039263574698,0.0867300187793278,0.42238499502064,0.737345092836951,0.0820004626354801,0.249642178120527,0.0973092447953703,0.528741763606733,-0.167641715485047,-2.04439963016149
"HOXD9",0.00270665980980383,-0.0456958001066236,0.991955359462719,0.840359911328407,0.984926666343966,0.815652724968314,-0.0429891402968198,-15.8827275378709,0.169273941375652,0.171864512516444
"HOXD10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOXD11",0.128659339203519,0.161438807816128,0.572542365712172,0.414140762472083,0.143551844188668,0.233103625390575,-0.0327794686126094,-0.254777218782054,-0.0895517812019065,-0.623828845306994
"PIAS1",-0.117268547565632,-0.178983584382174,0.59942599634732,0.352592428711447,0.817131155683594,0.0968956379085517,-0.0617150368165422,0.526271008703353,0.720235517775042,0.881419724074171
"SNAP23",0.0649427705382766,0.0409327954389182,0.765203046440126,0.852817326206309,0.193237564250674,0.551194866656718,0.0240099750993584,0.369709744446569,-0.357957302406044,-1.85242089856655
"TMOD2",0.188422417843574,0.140998150920074,0.296714607364792,0.450154003109732,0.060007289504447,0.136683522966709,0.0474242669234997,0.251691213106451,-0.0766762334622619,-1.2777819844134
"DLL4",0.0952256102452783,0.0624552935495053,0.595471182535636,0.730120822978683,0.142900404885172,0.289170313025917,0.032770316695773,0.34413343859246,-0.146269908140745,-1.02357938214577
"ALDH1A2",-0.0679813183706098,-0.0748839664391668,0.812498492564965,0.779622292703107,0.826118964512226,0.816421710202597,-0.00690264806855695,0.101537425781097,0.00969725430962898,0.011738326713459
"KNSTRN",0.166306860199932,0.189704890576601,0.208364456117825,0.128157582600667,0.121661485217541,0.114887445614478,-0.0233980303766686,-0.140691913421609,0.00677403960306339,0.0556794090664832
"CLN6",0.225285777634613,0.218996250459809,0.128663500823043,0.134996784806189,0.0668374687404973,0.137094398383906,0.00628952717480397,0.0279179948279063,-0.0702569296434087,-1.05116083788552
"ISLR",0.132749258157335,0.11530859807962,0.387989854176158,0.439934609799017,0.649343055240641,0.471827133479212,0.0174406600777149,0.131380471121309,0.177515921761429,0.2733777166457
"ACKR4",-0.00373958005527663,-0.032890424876698,0.987007271706671,0.864887196119405,0.991958291543556,0.862193711220949,-0.0291508448214214,7.79521881883204,0.129764580322607,0.130816569032035
"MBD4",-0.0838661345832201,-0.0727800402987775,0.563072480598577,0.607557018038933,0.762799800171413,0.887424595918196,0.0110860942844426,-0.132187972410269,-0.124624795746783,-0.163378117979027
"COPB1",-0.00340799088295499,-0.142638682587812,0.991962534896405,0.566886972241995,0.999997648386793,0.13033205893724,-0.139230691704857,40.8541854971553,0.869665589449553,0.869667634571448
"MYOD1",0.0371098008229115,0.0367044230118785,0.885562292906202,0.876974393290251,0.475478924449938,0.525661554019889,0.000405377811033017,0.0109237398758211,-0.0501826295699515,-0.105541227990296
"TPH1",-0.155643400178863,-0.137104703894781,0.355965821280437,0.407482241907562,0.205074881376038,0.144580596260738,0.0185386962840819,-0.119110069959777,0.0604942851153,0.294986322602688
"SOX15",0.0314642811772491,0.0552400777996254,0.880574404060976,0.760855986130371,0.854854575785599,0.792486997536375,-0.0237757966223763,-0.755644042475947,0.062367578249224,0.0729569449773479
"TXNDC17",-0.0295065117025776,-0.091260412486469,0.912551285496388,0.674001128994785,0.938007723790015,0.766956744305093,-0.0617539007838914,2.09289059331594,0.171050979484922,0.182355619411951
"ATP1B2",0.273686007899945,0.115859184391118,0.186256085221101,0.643756556049575,0.00459492464153135,0.148965252119685,0.157826823508827,0.576671144863664,-0.144370327478154,-31.4195201752078
"FXR2",0.0810812635067181,0.0205946941546541,0.693019701915951,0.927682708252405,0.0931430668473351,0.813428589492318,0.060486569352064,0.745999343572789,-0.720285522644983,-7.73310936632092
"MPDU1",0.257290159100086,0.269757407827682,0.0682380375042554,0.0467596914426958,0.0964299019404933,0.167101498064299,-0.0124672487275955,-0.0484559874781131,-0.0706715961238057,-0.732880514256014
"CCN4",-0.0804991790040371,-0.087539865204021,0.642282432166486,0.580742599251009,0.853384086280009,0.452155026990553,-0.00704068619998392,0.0874628323803256,0.401229059289456,0.470162340428043
"QTRT1",-0.025431526095809,-0.0402530756075773,0.91833649938098,0.854617283786084,0.924237254752123,0.886380388770718,-0.0148215495117683,0.582802206046565,0.0378568659814053,0.0409601168820643
"CLEC11A",0.0615094652043903,0.0743164303889648,0.769720838791507,0.696267762673204,0.273659623730767,0.437585676023367,-0.0128069651845745,-0.20821129141699,-0.1639260522926,-0.599014388961794
"KLK12",0.138353830267225,0.121251373577463,0.459476938989341,0.491977766409433,0.211734120675933,0.321516047297297,0.0171024566897622,0.123613901087736,-0.109781926621364,-0.518489539007222
"DHRS2",-0.12821945134801,-0.0106734461934681,0.585116083426402,0.972361547519461,0.491504508467484,0.958491115642295,0.117546005154542,-0.916756419706566,-0.466986607174812,-0.950116629918372
"BCL2L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARP2",0.0315170930966291,0.023855747169032,0.866518713126001,0.893512028555592,0.44795504421665,0.748796434502912,0.00766134592759707,0.243085423649572,-0.300841390286262,-0.671588352827573
"FOXA1",-0.153753876140533,-0.180660818146471,0.405493502669327,0.284764119614133,0.218446736046158,0.0356344621093915,-0.0269069420059383,0.175000088982115,0.182812273936767,0.836873451375983
"EAPP",-0.11524448946071,-0.0879776346681115,0.527997415196304,0.632570227219921,0.295046385964383,0.50121300339641,0.0272668547925989,-0.236600074504168,-0.206166617432027,-0.698760016185773
"EGLN3",-0.0617268270577893,-0.150709392726076,0.847328232443734,0.555382344497592,0.734812225943724,0.24490624933188,-0.0889825656682867,1.44155418170094,0.489905976611844,0.666709071127191
"DAD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CDO1",-0.0783453653230836,-0.1686681162165,0.73920355373579,0.368605917122948,0.170503543174234,0.0147341312562008,-0.0903227508934164,1.15287931227252,0.155769411918033,0.913584603686832
"RAP1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AANAT",0.066841795786115,0.0702864326024266,0.732292989687377,0.693113128331828,0.824181070002747,0.817239199157007,-0.00344463681631162,-0.0515341752237478,0.00694187084573983,0.00842274968256271
"ARHGEF6",0.3053335833444,0.302912950325913,0.0165197541278933,0.0156459809065929,0.00498291989623244,0.0127377789025265,0.00242063301848683,0.00792783090537566,-0.00775485900629406,-1.55628811375384
"ART1",-0.0343890796759055,-0.0394814346740464,0.860088467245181,0.826462389908551,0.484198188676318,0.363337755037584,-0.00509235499814092,0.148080583898523,0.120860433638734,0.249609429496499
"CHRNA10",-0.0491441567941884,-0.0347163764311228,0.810427971086795,0.861440336580331,0.919468136728847,0.91116815350951,0.0144277803630656,-0.293580789746539,0.00829998321933723,0.00902693947488569
"DAZL",-0.0522171192007856,-0.0779286500199197,0.805966357700935,0.679559223181865,0.885247950814929,0.790658953614959,-0.0257115308191341,0.492396578223092,0.0945889971999697,0.106850286535986
"MKNK2",0.0349415870012297,0.0134383841540275,0.897828634844943,0.964389736431812,0.676350058973499,0.956488305030439,0.0215032028472022,0.61540429879288,-0.28013824605694,-0.41419120519056
"KLF16",-0.333223898560968,-0.359206218749347,0.076203515733311,0.0410631009909651,0.0755908333578483,0.0794171837607743,-0.0259823201883789,0.0779725592929677,-0.00382635040292598,-0.0506192382456212
"INS",0.0586527786033346,-0.00683470162093289,0.794342703863741,0.979310689553887,0.832380871268577,0.980899919800768,0.0518180769824017,0.883471818664285,-0.148519048532191,-0.178426791939419
"ABHD17A",0.145613483267893,0.150301341017523,0.491410534589298,0.436722239444742,0.226550223966613,0.430751450035315,-0.00468785774962996,-0.0321938438970343,-0.204201226068702,-0.901350802013751
"SALL1",0.0823147778397292,0.0492583899006886,0.614105216334467,0.767982244771792,0.611536627380755,0.799269229961572,0.0330563879390406,0.401585095733393,-0.187732602580817,-0.30698505073177
"ZC3H14",-0.340224614579971,-0.320313798025765,0.0019678264905865,0.0038223764519798,0.804713092362382,0.861536846525299,0.0199108165542062,-0.0585225633330126,-0.0568237541629173,-0.0706136816987789
"LMAN1",-0.0737943505545073,-0.0958003626123774,0.663960525063558,0.524335470523356,0.678851824464346,0.398641281556655,-0.0220060120578701,0.298207273219589,0.280210542907691,0.412771289417678
"ANGEL1",-0.108951876850882,-0.122237299893783,0.461468207028932,0.377122420720406,0.908370573088071,0.883755150088287,-0.0132854230429013,0.121938450505855,0.0246154229997836,0.027098437277753
"CDADC1",-0.0984435180877638,-0.128003798683195,0.597224659817359,0.430216952605775,0.268730338789894,0.0917893675565544,-0.0295602805954312,0.300276556238855,0.176940971233339,0.658433178888969
