"","Order","BinPerm","CatPerm","ContPerm","BinRank","CatRank","ContRank","BinPercent","CatPercent","ContPercent","BinaryRankPercent","CatRankPercent","ContRankPercent"
"ACOX1",3741,0.0868314219968945,0.461714695030784,0.14915,2547,8776,2177,0.169958628052849,0.541661523268732,0.156483611270845,0.157134925041644,0.541427601949534,0.156483611270845
"CABP5",3742,0.33635535605979,0.299285093227707,0.08419,5988,6355,1305,0.39957293473909,0.392235526478213,0.093803910293272,0.369424393855266,0.39206613609723,0.093803910293272
"TMEM143",3743,0.14741273063939,0.0467391095666865,0.15799,3829,1497,2312,0.25550513812892,0.0923960004937662,0.166187464059804,0.236226787587143,0.0923560984638164,0.166187464059804
"KLHL10",3744,0.884804394882245,0.418757663265238,NA,12293,8146,NA,0.820298945682637,0.502777434884582,NA,0.75840582392498,0.502560306002838,NA
"STAT5B",3745,0.0271798767620495,0.430701739566263,0.92971,753,8316,12956,0.0502468971039637,0.513269966670781,0.931282346175963,0.0464556727743846,0.513048306496391,0.931282346175963
"HCRT",3746,0.685057884949913,0.126752012669922,0.31963,8855,3330,4516,0.590884825837448,0.205530181459079,0.324611845888442,0.546301437473009,0.205441421432537,0.324611845888442
"ALDH16A1",3747,0.819528804246074,0.994236268866295,0.61416,10845,16117,8564,0.723675430401708,0.9947537341069,0.615583668775158,0.669072737368129,0.994324140909371,0.615583668775158
"PSME3",3748,0.322579814071323,0.00621308646890968,0.25029,5871,278,3575,0.391765647938076,0.0171583755091964,0.256972397929845,0.362206181750879,0.0171509655129866,0.256972397929845
"NCKAP1L",3749,0.157403577077503,0.953225960547289,0.4005,3986,15473,5622,0.265981582810623,0.955005554869769,0.404111558366878,0.245912764513542,0.954593127274971,0.404111558366878
"ITGA5",3750,0.142558182319934,0.687603975824963,0.83863,3726,11800,11686,0.248632056586147,0.728305147512653,0.840066129959747,0.229872293170461,0.727990622493676,0.839994249568718
"CD300LG",3751,0.892533637787549,0.576340272784773,NA,12474,10380,NA,0.832376885092753,0.640661646710283,NA,0.769572459744586,0.640384971312234,NA
"NAGS",3752,0.014878369569829,0.0807778408543182,6e-05,327,2275,8,0.0218203656746297,0.140414763609431,0.000575043128234618,0.0201739774199519,0.140354124251959,0.000575043128234618
"IZUMO2",3753,0.954445954197368,0.293910881107601,0.71351,13939,6272,9956,0.930134792472975,0.387112702135539,0.715641173087982,0.859954346350793,0.386945524091554,0.715641173087982
"ASB16",3754,0.0701533050426272,0.982576855497557,0.4976,2100,15943,6970,0.140130788736154,0.984014319219849,0.501006325474411,0.129557653155654,0.983589363933617,0.501006325474411
"SHANK1",3755,0.0139010828211882,0.345470862573745,NA,301,7060,NA,0.020085413052182,0.435748673003333,NA,0.0185699302856438,0.4355604910852,NA
"FAM171A2",3756,0.97465838266038,0.510138663785341,0.39609,14411,9489,5570,0.961630855465101,0.585668435995556,0.400373778033353,0.88907397125054,0.585415509901906,0.400373778033353
"SDR9C7",3757,0.814822006652039,0.278559752743421,0.89124,10752,6028,12418,0.717469638329107,0.372052832983582,0.892610695802185,0.66333518415695,0.371892158677278,0.892610695802185
"WNT1",3758,NA,0.537349804429186,0.47612,15320,9869,6668,NA,0.609122330576472,0.479298447383554,0.945153926830773,0.608859275711025,0.479298447383554
"AQP5",3759,0.9613703802332,0.160786616674948,0.10238,14092,4004,1555,0.940344321366609,0.247129983952598,0.111774008050604,0.86939354679499,0.247023258683447,0.111774008050604
"C6orf136",3760,0.344026558149497,0.956844597990519,NA,6042,15541,NA,0.40317629787802,0.959202567584249,NA,0.372755876364982,0.958788327472392,NA
"CELA1",3761,0.647191727392074,0.229403275048571,0.00038,8484,5242,30,0.566128386494061,0.323540303666214,0.00215641173087982,0.523412918748843,0.323400579924733,0.00215641173087982
"TAMALIN",3762,0.083735757894763,0.00518374996029603,0.42405,2472,244,5958,0.164953957026558,0.0150598691519565,0.428263369752731,0.15250786600037,0.015053365414276,0.428263369752731
"SYCE2",3763,0.264816236898122,0.140308127652885,0.85106,5339,3611,11846,0.356265848124917,0.222873719293914,0.85149511213341,0.329384909618113,0.222777469307175,0.85149511213341
"KRT72",3764,0.806085975171848,0.797055961404038,0.1538,10601,13266,2249,0.707393567329508,0.818787803974818,0.161658999424957,0.654019371953853,0.818434203220433,0.161658999424957
"IP6K3",3765,0.0356200946903498,0.0105366657365701,0.18563,1031,445,2686,0.0687975443747498,0.0274657449697568,0.193070730304773,0.0636066382873712,0.0274538836448886,0.193070730304773
"LEMD2",3766,0.332905640029495,0.146912837188216,0.58198,5953,3738,8130,0.397237421593487,0.230712257745957,0.58438757906843,0.367265099636005,0.230612622617065,0.58438757906843
"ZNF653",3767,0.96818251215948,0.811623123445799,0.2945,14266,13480,4165,0.951955158147604,0.831996049870386,0.299381828637148,0.880128323770745,0.8316367450182,0.299381828637148
"MED11",3768,NA,0.321825936234636,NA,15321,6709,NA,NA,0.414084680903592,NA,0.945215620951323,0.41390585477204,NA
"BCL6B",3769,0.886789483569982,0.178150698669519,0.8519,12339,4338,11860,0.823368477245429,0.267744722873719,0.852501437607821,0.761243753470294,0.267629094947252,0.852501437607821
"TNFSF12",3770,0.862684325180374,0.598838849897034,0.63689,11766,10678,8884,0.785132790604564,0.659054437723738,0.638585393904543,0.725893022394966,0.658769819236227,0.638585393904543
"FGF11",3771,0.905123809293846,0.71565330726621,0.76415,12775,12163,10634,0.852462298144935,0.750709788914949,0.764376078205865,0.78814239003023,0.750385588253439,0.764376078205865
"EIF4A1",3772,NA,0.0852134736545704,NA,15322,2376,NA,NA,0.146648561905938,NA,0.945277315071874,0.14658523042754,NA
"CCDC42",3773,0.307329712912159,0.111355133223,0.82602,5736,3000,11495,0.382757240090751,0.18516232563881,0.826265094882116,0.353877475476587,0.185082361650935,0.826265094882116
"POLR3K",3774,NA,0.0229517110733016,NA,15323,825,NA,NA,0.0509196395506728,NA,0.945339009192424,0.050897649454007,NA
"LUC7L",3775,0.566654748748619,0.00545274033166312,0.1758,7772,257,2549,0.518617376217803,0.0158622392297247,0.183223116733755,0.479486704917021,0.0158553889814301,0.183223116733755
"WDR90",3776,0.438325837339464,0.893420639078051,0.56245,6804,14619,7853,0.454023755505138,0.902296012837921,0.564476710753307,0.41976679622432,0.901906348325005,0.564476710753307
"SOX8",3777,0.0363112066040936,0.591760427515323,0.49984,1057,10581,6996,0.0705324969971974,0.653067522528083,0.502875215641173,0.0652106854216793,0.652785489542847,0.502875215641173
"SSTR5",3778,0.818688626136384,0.747081236551866,0.52812,10833,12567,7391,0.722874683037502,0.775644982100975,0.531267970097757,0.668332407921525,0.775310012955765,0.531267970097757
"NTN3",3779,0.232009264194989,0.405119817223564,0.64713,5004,7946,9011,0.333911650874149,0.490433279841995,0.647714203565267,0.308717379233759,0.490221481892776,0.647714203565267
"FLYWCH2",3780,0.921477251795911,0.604517218675751,NA,13165,10746,NA,0.87848658748165,0.663251450438218,NA,0.812203097044852,0.662965019433648,NA
"SLX4",3781,0.974377735039162,0.904252411455719,0.67536,14402,14758,9436,0.961030294941946,0.910875200592519,0.678263369752731,0.888518724165587,0.910481831081498,0.678263369752731
"ADCY9",3782,0.928721524601726,0.339488926051311,0.65538,13352,6965,9141,0.890964900573869,0.429885199358104,0.65705865439908,0.82373989758776,0.42969954963292,0.65705865439908
"CLPB",3783,0.602773628235714,0.149799772064282,0.91799,8064,3800,12799,0.53810222874683,0.234538945809159,0.919997124784359,0.497501388117712,0.234437658091184,0.919997124784359
"NEU3",3784,0.0674193753289414,0.0752242241447734,0.73886,2027,2159,10302,0.135259575603897,0.13325515368473,0.740583668775158,0.125053982355482,0.133197606268123,0.740511788384129
"MAP4K2",3785,0.484136535200481,0.286322403152651,0.27757,7138,6151,3960,0.476311223808888,0.379644488334773,0.284646348476136,0.440372632488124,0.379480535504966,0.284646348476136
"UBXN1",3786,0.109108532208629,0.819725355811801,0.2123,3047,13607,3041,0.203323101561457,0.839834588322429,0.218588269120184,0.187981985316799,0.839471898328089,0.218588269120184
"NCKIPSD",3787,0.161541144464855,0.0499081035923141,0.13583,4053,1588,1982,0.270452422260777,0.0980125910381434,0.142466935020127,0.250046270590413,0.0979702634338948,0.142466935020127
"TAF6L",3788,0.968493949865251,0.197600299962505,0.70179,14273,4681,9801,0.952422260776725,0.288914948771757,0.704499712478436,0.880560182614597,0.288790178296008,0.704499712478436
"STX5",3789,0.367415852549144,0.501570239224365,0.88441,6216,9368,12310,0.414787134659015,0.578200222194791,0.884847613571018,0.383490653340737,0.577950521315319,0.884847613571018
"SPINDOC",3790,0.915961012407689,0.785993688904662,0.64229,13020,13116,8951,0.868810890164153,0.809529687692877,0.643401380103508,0.803257449565056,0.809180085137886,0.643401380103508
"SYVN1",3791,0.0292515763113252,0.0717075500857006,0.2206,829,2092,3160,0.0553182970772721,0.129119861745464,0.227142035652674,0.0511444259362083,0.129064100191252,0.227142035652674
"ZFPL1",3792,0.393571480179182,0.97174821694202,0.83397,6443,15761,11615,0.429934605631923,0.972781138131095,0.834890741805635,0.397495218705657,0.97236103399346,0.834890741805635
"CABP2",3793,0.0263658640090898,0.0327630287777948,0.04917,729,1095,797,0.0486454023755505,0.0675842488581657,0.0572886716503738,0.0449750138811771,0.0675550620025911,0.0572886716503738
"LRP5",3794,0.0721261103077876,0.712796285737558,0.95181,2160,12126,13242,0.144134525557187,0.74842612023207,0.951840138010351,0.133259300388673,0.748102905793078,0.951840138010351
"TPCN2",3795,0.506892399069321,0.161603836795148,0.84312,7297,4017,11740,0.486921126384626,0.247932354030367,0.843875790684301,0.450181997655623,0.247825282250602,0.843875790684301
"FGF19",3796,0.4661957986896,0.326729223581581,0.68883,7002,6775,9619,0.467236087014547,0.418158252067646,0.691417481311098,0.431982232093282,0.417977666728361,0.691417481311098
"ZYG11B",3797,0.321826076991908,0.10974827338944,0.60238,5863,2969,8418,0.391231816361938,0.183248981607209,0.605089131684876,0.361712628786477,0.183169843913875,0.605089131684876
"CZIB",3798,0.888073836564067,0.0457095275659567,0.25563,12379,1464,3653,0.826037635126118,0.0903592149117393,0.262579068430132,0.763711518292307,0.0903201924856561,0.262579068430132
"USP24",3799,0.0803481244724863,0.0240838209013685,0.7234,2383,854,10090,0.159015080742026,0.0527095420318479,0.725273145485911,0.147017089271392,0.0526867789499661,0.725273145485911
"GMEB1",3800,0.975005457853244,0.739708943697777,0.91647,14420,12460,12773,0.962231415988256,0.769040859153191,0.918128234617596,0.889629218335493,0.768708742056882,0.918128234617596
"RHCE",3801,0.0403931909488769,0.10985292743936,0.04122,1204,2973,691,0.0803416522087281,0.183495864708061,0.0496693502012651,0.0742797211425751,0.183416620396076,0.0496693502012651
"RAVER2",3802,0.197548500426235,0.0466001089126883,0.67565,4579,1490,9440,0.305551848391832,0.0919639550672756,0.678550891316849,0.282497377999877,0.0919242396199642,0.678550891316849
"RBP7",3803,0.15412098552695,0.372889025918485,NA,3931,7481,NA,0.262311490724676,0.461733119367979,NA,0.242519587883275,0.461533715836881,NA
"SLC25A34",3804,0.549548169235059,0.953482505097102,0.00695,7629,15478,184,0.509075136794341,0.955314158745834,0.0132978723404255,0.470664445678327,0.954901597877722,0.0132259919493962
"DISP3",3805,0.762704851010689,0.786496754117963,0.82259,9881,13119,11446,0.659348725477112,0.809714850018516,0.822742955721679,0.609599605157628,0.809365167499537,0.822742955721679
"DRAXIN",3806,0.871808831168831,0.705615062204777,0.6641,11959,12038,9274,0.798011477378887,0.742994692013332,0.66661874640598,0.737799987661176,0.74267382318465,0.66661874640598
"LAPTM5",3807,0.822119488217122,0.116255129424794,0.90922,10903,3119,12664,0.727545709328707,0.192507097889149,0.9102932719954,0.672650996360047,0.192423961996422,0.9102932719954
"TMCO4",3808,0.127278435646966,0.937040908838603,0.01694,3452,15220,347,0.23034832510343,0.939390198740896,0.0249424956871765,0.212968104139675,0.938984514775742,0.0249424956871765
"TM2D1",3809,0.997674014173297,0.728223193784795,0.59396,14873,12318,8297,0.992459628987055,0.760276509072954,0.596391604370328,0.917576654944784,0.759948176938738,0.596391604370328
"DOCK6",3810,0.714862231364694,0.0522994652406417,0.78166,9226,1643,10872,0.615641265180835,0.101407233674855,0.781483611270845,0.569189956197174,0.101363440064162,0.781483611270845
"LRRC53",3811,0.290266029022497,0.729346277164232,0.20682,5579,12344,2966,0.372280795409048,0.76188124922849,0.213197239792984,0.344191498550188,0.761552224073046,0.213197239792984
"LHX8",3812,0.380895338489972,0.700141587986296,0.26421,6334,11965,3767,0.422661150407047,0.738489075422787,0.270773433007476,0.390770559565673,0.738170152384478,0.270773433007476
"WDR63",3813,0.497432299834017,0.757826133610441,0.26785,7218,12712,3821,0.481649539570266,0.784594494506851,0.274654974123059,0.445308162132149,0.78425566043556,0.274654974123059
"ODF2L",3814,0.0303780594153736,0.643490341826696,0.63195,861,11238,8806,0.057453623381823,0.693618071842982,0.632978723404255,0.0531186377938183,0.693318526744401,0.632978723404255
"GFI1",3815,0.235448317778907,0.496171547544037,0.0744,5044,9303,1156,0.336580808754838,0.57418837180595,0.0830937320299022,0.311185144055771,0.573940403479548,0.0830937320299022
"KCNT2",3816,0.827785323256647,0.551900014448779,0.14003,11022,10059,2055,0.735486454023755,0.62084927786693,0.147714203565267,0.679992596705534,0.620581158615584,0.147714203565267
"VCAM1",3817,0.0383064801992599,0.0115854838949861,0.13912,1136,481,2043,0.0758040838115575,0.0296876928774225,0.146923519263945,0.0700845209451539,0.0296748719846999,0.146851638872915
"ZNF281",3818,0.905889594988503,0.508974910250897,0.92626,12791,9475,12918,0.853529961297211,0.584804345142575,0.928550891316849,0.789129495959035,0.584551792214202,0.928550891316849
"ARPC5",3819,NA,0.539041501371131,NA,15324,9885,NA,NA,0.610109862979879,NA,0.945400703312974,0.60984638163983,NA
"ZNF496",3820,0.899792123205714,0.936214882219467,0.20104,12647,15208,2902,0.843920992926732,0.938649549438341,0.208596894767108,0.78024554259979,0.938244185329138,0.208596894767108
"NCSTN",3821,0.12785809441366,0.747625747449877,0.65555,3462,12581,9143,0.231015614573602,0.776509072953956,0.657202415181139,0.213585045345179,0.77617373064347,0.657202415181139
"C1orf74",3822,0.823753304452533,0.920718488696191,0.748,10948,14986,10432,0.730548511944482,0.924947537341069,0.75,0.675427231784811,0.924548090566969,0.749856239217941
"LRRC52",3823,0.875857080175982,0.736096576468829,0.73234,12055,12420,10205,0.80441745629254,0.766572028144674,0.733539390454284,0.743722623234006,0.76624097723487,0.733539390454284
"RGSL1",3824,0.755870961274116,0.816812727210567,0.01853,9780,13564,368,0.652609101828373,0.837180594988273,0.0264519838987924,0.603368498982047,0.836819051144426,0.0264519838987924
"PPP1R21",3825,0.422533572435696,0.934429270659417,0.12233,6655,15187,1812,0.444081142399573,0.937353413158869,0.130247268545141,0.410574372262323,0.936948608797582,0.130247268545141
"LHCGR",3826,0.503399755535973,0.878741947707465,0.90187,7262,14441,12563,0.484585613239023,0.891309714850019,0.903033352501438,0.448022703436363,0.890924794867049,0.903033352501438
"PKDCC",3827,0.188914623798931,0.395497938202565,0.62023,4458,7799,8657,0.297477645802749,0.481360325885693,0.622268545140886,0.275032389413289,0.48115244617188,0.622268545140886
"HAAO",3828,0.951810235765475,0.548687414907285,0.05173,13872,10008,839,0.925663953022821,0.61770151833107,0.0603076480736055,0.855820840273922,0.617434758467518,0.0603076480736055
"IL24",3829,0.731337841811232,0.92034835794786,0.93687,9427,14982,13047,0.629053783531296,0.924700654240217,0.937895342150661,0.581590474427787,0.924301314084768,0.937823461759632
"CAPN2",3830,0.112136163449121,0.453354699890158,0.35463,3110,8650,5015,0.207527025223542,0.533884705591902,0.360480161012076,0.191868714911469,0.533654142760195,0.360480161012076
"REL",3831,0.839274863277294,0.125616052569819,0.30591,11237,3300,4331,0.749833177632457,0.203678558202691,0.311313973548016,0.693256832623851,0.203590597816028,0.311313973548016
"PEX13",3832,0.464095313893544,0.0547275836794527,0.83324,6992,1715,11599,0.466568797544375,0.105851129490186,0.833740655549166,0.431365290887778,0.105805416743784,0.833740655549166
"RFTN2",3833,0.314638569565804,0.798324731219671,0.10822,5804,13284,1642,0.387294808487922,0.819898777928651,0.118027602070155,0.358072675674008,0.819544697390339,0.118027602070155
"SPRTN",3834,0.0338082843922406,0.00326448000914054,0.67186,962,183,9381,0.0641932470305619,0.0112949018639674,0.674309948246118,0.0593497439693997,0.011290024060707,0.674309948246118
"CAPN13",3835,0.154106384510185,0.199467149784196,0.80802,3930,4720,11221,0.262244761777659,0.291322059005061,0.80664174813111,0.242457893762724,0.291196248997471,0.806569867740081
"LRRTM1",3836,0.284559061053085,0.431732406682929,0.4418,5513,8331,6208,0.367876684905912,0.514195778298975,0.446233467510063,0.340119686593868,0.513973718304646,0.446233467510063
"MEMO1",3837,NA,0.062112364793488,NA,15325,1877,NA,NA,0.115849895074682,NA,0.945462397433525,0.115799864272935,NA
"MAIP1",3838,0.835121133778553,0.147865209676965,0.72982,11163,3757,10179,0.744895235553183,0.231884952475003,0.731670500287522,0.688691467703128,0.231784810907521,0.731670500287522
"KCNF1",3839,0.0165045828362251,0.0285071129398306,0.68226,376,972,9526,0.0250900840784732,0.0599925935069744,0.684732604945371,0.0231969893269171,0.0599666851749028,0.684732604945371
"SLC66A3",3840,0.114061457483876,0.960566192462652,0.60781,3155,15596,8482,0.210529827839317,0.96259721022096,0.609689476710753,0.194644950336233,0.962181504102659,0.609689476710753
"ARL5A",3841,NA,0.831134999896899,NA,15326,13769,NA,NA,0.849833353906925,NA,0.945524091554075,0.84946634585724,NA
"LRATD1",3842,0.975063022094805,0.264136206409945,0.25008,14421,5797,3570,0.962298144935273,0.357795333909394,0.256612995974698,0.889690912456043,0.357640816830156,0.256612995974698
"ARHGAP15",3843,0.159743005645436,0.302075215747395,0.56715,4021,6391,7921,0.268317095956226,0.394457474385878,0.569364577343301,0.248072058732803,0.394287124437041,0.569364577343301
"KCNJ3",3844,0.241002730206006,0.417028125427226,0.8997,5093,8120,12529,0.339850527158681,0.501172694729046,0.900589419206441,0.314208155962737,0.50095625886853,0.900589419206441
"NEUROD1",3845,0.147382612828446,0.863144242383759,0.99192,3828,14210,13804,0.255438409181903,0.87705221577583,0.992236917768833,0.236165093466593,0.876673453019927,0.992236917768833
"FRZB",3846,0.783429257274626,0.54992524982296,0.43453,10210,10023,6099,0.681302549045776,0.618627329959264,0.438398504887867,0.629896970818681,0.618360170275773,0.438398504887867
